filepath,interface,field,type,optional,comment,line_number,export_modifier,extends,readonly
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,homogeneous,false,false,,28,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,variantLogoUrl,string,false,,29,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,state,string,false,,30,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,commit,string,false,,31,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,systemTags,Array<string>,false,,32,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ApplicationSummary,customerTags,Array<string>,false,,33,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,id,string,false,,37,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,name,string,false,,38,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,realId,string,false,,39,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,providerId,string,false,,40,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,logoUrl,string,false,,41,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,systemTags,Array<string>,false,,42,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,AddonSummary,customerTags,Array<string>,false,,43,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ConsumerSummary,name,string,false,,47,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ConsumerSummary,key,string,false,,48,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ConsumerSummary,picture,string,false,,49,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ProviderSummary,id,string,false,,53,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,ProviderSummary,name,string,false,,54,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,id,string,false,,58,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,name,string,false,,59,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,description,string,false,,60,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,billingEmailAddress,string,false,renamed from billingEmail,62,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,address,string,false,,63,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,city,string,false,,64,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,zipcode,string,false,,65,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,country,string,false,,66,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,company,string,false,,67,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,VAT,string,false,,68,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,avatar,string,false,,69,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,vatState,'INVALID' | 'PENDING_VALIDATION' | 'VALID' | 'NOT_NEEDED' | 'NOT_APPLICABLE',false,,70,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,customerFullName,string,false,,71,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,canPay,boolean,false,,72,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,cleverEnterprise,boolean,false,,73,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,emergencyNumber,string,false,,74,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,canSEPA,boolean,false,,75,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,Organisation,isTrusted,boolean,false,,76,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,id,string,false,,80,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,email,string,false,,81,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,name,string,false,,82,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,avatar,string,false,,83,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,preferredMFA,MFAKind,false,,84,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,role,OrganisationMemberRole,false,,85,export,,false
src/clients/cc-api/commands/organisation/organisation.types.d.ts,OrganisationMember,job,string,true,,86,export,,false
src/clients/cc-api/commands/organisation/remove-organisation-member-command.types.d.ts,RemoveOrganisationMemberCommandInput,organisationId,string,false,,2,export,,false
src/clients/cc-api/commands/organisation/remove-organisation-member-command.types.d.ts,RemoveOrganisationMemberCommandInput,memberId,string,false,,3,export,,false
src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,UpdateOrganisationAvatarCommandInput,organisationId,string,false,,2,export,,false
src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,UpdateOrganisationAvatarCommandInput,mimeType,'image/bmp' | 'image/gif' | 'image/jpeg' | 'image/png' | 'image/tiff',false,,3,export,,false
src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,UpdateOrganisationAvatarCommandInput,data,Blob,false,,4,export,,false
src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,UpdateOrganisationAvatarCommandOutput,url,string,false,,8,export,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,organisationId,string,false,,8,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,name,string,false,,9,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,description,string,false,,10,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,address,string,false,,11,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,city,string,false,,12,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,zipcode,string,false,,13,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,customerFullName,string,false,,14,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,billingEmailAddress,string,true,renamed from billingEmail,16,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationBase,contacts,"Array<{
    // renamed from contact_type
    contactType: 'security' | 'privacy' | 'abuse';
    // renamed from email_address
    emailAddress: string;
    // renamed from phone_number
    phoneNumber: string;
  }>",true,,17,,,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationStandard,country,string,false,,28,export,UpdateOrganisationBase,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationCompany,company,string,false,,32,export,UpdateOrganisationBase,false
src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,UpdateOrganisationCompany,VAT,string,false,,33,export,UpdateOrganisationBase,false
src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,UpdateOrganisationMemberCommandInput,organisationId,string,false,,4,export,,false
src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,UpdateOrganisationMemberCommandInput,memberId,string,false,,5,export,,false
src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,UpdateOrganisationMemberCommandInput,role,OrganisationMemberRole,true,,6,export,,false
src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,UpdateOrganisationMemberCommandInput,job,string,true,,7,export,,false
src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,AuthorizePaypalCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,AuthorizePaypalCommandInput,invoiceNumber,string,false,,5,export,,false
src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,AuthorizePaypalCommandInput,transactionId,string,false,,6,export,,false
src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,AuthorizeStripeCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,AuthorizeStripeCommandInput,invoiceNumber,string,false,,5,export,,false
src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,AuthorizeStripeCommandInput,intentId,string,false,,6,export,,false
src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,GetStripeIntentCommandInput,ownerId,string,false,,2,export,,false
src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,GetStripeIntentCommandOutput,id,string,false,,6,export,,false
src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,GetStripeIntentCommandOutput,clientSecret,string,false,,7,export,,false
src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,GetStripeIntentCommandOutput,customer,string,false,,8,export,,false
src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,InitPaypalCommandInput,ownerId,string,false,,2,export,,false
src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,InitPaypalCommandInput,invoiceNumber,string,false,,3,export,,false
src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,InitPaypalCommandOutput,url,string,false,,7,export,,false
src/clients/cc-api/commands/payment/init-stripe-command.types.d.ts,InitStripeCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment/init-stripe-command.types.d.ts,InitStripeCommandInput,invoiceNumber,string,false,,5,export,,false
src/clients/cc-api/commands/payment-method/create-payment-method-command.types.d.ts,CreatePaymentMethodCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment-method/create-payment-method-command.types.d.ts,CreatePaymentMethodCommandInput,id,string,false,,5,export,,false
src/clients/cc-api/commands/payment-method/delete-payment-method-command.types.d.ts,DeletePaymentMethodCommandInput,ownerId,string,false,,2,export,,false
src/clients/cc-api/commands/payment-method/delete-payment-method-command.types.d.ts,DeletePaymentMethodCommandInput,token,string,false,,3,export,,false
src/clients/cc-api/commands/payment-method/list-payment-method-command.types.d.ts,ListPaymentMethodCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,PaymentMethod,ownerId,string,false,,2,export,,false
src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,PaymentMethod,type,string,false,,3,export,,false
src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,PaymentMethod,token,string,false,,4,export,,false
src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,PaymentMethod,primary,boolean,false,renamed from isDefault,6,export,,false
src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,PaymentMethod,number,string,false,,7,export,,false
src/clients/cc-api/commands/payment-method/set-primary-payment-method-command.types.d.ts,SetPrimaryPaymentMethodCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/payment-method/set-primary-payment-method-command.types.d.ts,SetPrimaryPaymentMethodCommandInput,id,string,false,,5,export,,false
src/clients/cc-api/commands/price-system/get-price-system-command.types.d.ts,GetPriceSystemCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/price-system/get-price-system-command.types.d.ts,GetPriceSystemCommandInput,zone,string,false,,5,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,PriceSystem,zone,string,true,renamed from zone_id,3,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,PriceSystem,currency,string,false,,4,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,PriceSystem,runtime,Array<RuntimePricePolicy>,false,,5,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,PriceSystem,countable,Array<CountablePricePolicy>,false,,6,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,id,string,false,renamed from runtime_policy_id,11,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,source,string,false,,12,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,flavor,string,false,,13,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,timeUnit,string,false,renamed from time_unit,15,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,price,number,false,,16,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,RuntimePricePolicy,priceId,string,false,renamed from slug_id and transformed to lower case,18,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,id,string,false,renamed from countable_policy_id,23,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,service,string,false,,24,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,dataUnit,string,false,renamed from data_unit,26,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,dataQuantityForPrice,BillableQuantity,false,renamed from data_quantity_for_price,28,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,timeIntervalForPrice,BillableTime,true,renamed from time_interval_for_price,30,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePolicy,pricePlans,Array<CountablePricePlan>,false,renamed from price_plans,32,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,BillableQuantity,secability,'SECABLE' | 'INSECABLE',false,,36,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,BillableQuantity,quantity,number,false,,37,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,BillableTime,secability,'SECABLE' | 'INSECABLE',false,,41,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,BillableTime,interval,number,false,,42,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePlan,planId,string,false,renamed from plan_id,47,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePlan,maxQuantity,number,true,renamed from max_quantity,49,export,,false
src/clients/cc-api/commands/price-system/price-system.types.d.ts,CountablePricePlan,price,number,false,,50,export,,false
src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,GetProductAddonCommandInput,id,string,false,,4,export,,false
src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,GetProductAddonCommandInput,withVersions,boolean,false,,5,export,,false
src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,GetProductAddonCommandInput,ownerId,string,true,,6,export,,false
src/clients/cc-api/commands/product/get-product-addon-versions-command.types.d.ts,GetProductAddonVersionsCommandInput,id,string,false,,4,export,,false
src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,GetProductRuntimeCommandInput,type,string,false,,4,export,,false
src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,GetProductRuntimeCommandInput,version,string,false,,5,export,,false
src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,GetProductRuntimeCommandInput,ownerId,string,true,,6,export,,false
src/clients/cc-api/commands/product/list-product-addon-command.types.d.ts,ListProductAddonCommandInput,withVersions,boolean,false,,4,export,,false
src/clients/cc-api/commands/product/list-product-addon-command.types.d.ts,ListProductAddonCommandInput,ownerId,string,true,,5,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,type,string,false,,4,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,version,string,false,,5,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,name,string,false,,6,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,variant,ProductRuntimeVariant,false,,7,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,description,string,false,,8,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,enabled,boolean,false,,9,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,comingSoon,boolean,false,,10,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,maxInstances,number,false,,11,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,tags,Array<string>,false,,12,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,deployments,Array<string>,false,,13,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,flavors,Array<ProductRuntimeFlavor>,false,,14,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,defaultFlavor,ProductRuntimeFlavor,false,,15,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntime,buildFlavor,ProductRuntimeFlavor,false,,16,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeVariant,id,string,false,,20,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeVariant,slug,string,false,,21,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeVariant,name,string,false,,22,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeVariant,deployType,string,false,,23,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeVariant,logo,string,false,,24,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,name,string,false,,28,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,mem,number,false,,29,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,cpus,number,false,,30,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,gpus,number,false,,31,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,disk,number,false,,32,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,price,number,false,,33,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,available,boolean,false,,34,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,microservice,boolean,false,,35,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,machineLearning,boolean,false,renamed from machine_learning,37,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,nice,number,false,,38,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,priceId,string,false,renamed from price_id,40,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,memory,"{
    unit: string;
    value: number;
    formatted: string;
  }",false,,41,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,cpuFactor,number,false,,46,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductRuntimeFlavor,memFactor,number,false,,47,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddon,versions,ProductAddonVersions,true,,51,export,AddonProviderFull,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonVersions,clusters,Array<ProductAddonClusterVersion>,false,,55,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonVersions,dedicated,"Record<string, ProductAddonDedicatedVersion>",false,,56,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonVersions,defaultDedicatedVersion,string,false,,57,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonClusterVersion,id,string,false,,61,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonClusterVersion,label,string,false,,62,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonClusterVersion,zone,string,false,,63,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonClusterVersion,version,string,false,,64,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonClusterVersion,features,"Array<{
    name: string;
    enabled: boolean;
  }>",false,,65,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductAddonDedicatedVersion,features,"Array<{
    name: string;
    enabled: boolean;
  }>",false,,72,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ProductElasticsearchInfo,services,"{
    apm: ElasticsearchServiceInfo;
    kibana: ElasticsearchServiceInfo;
  }",false,,79,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,name,string,false,,86,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,mem,number,false,,87,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,cpus,number,false,,88,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,gpus,number,false,,89,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,price,number,false,,90,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,available,boolean,false,,91,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,microservice,boolean,false,,92,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,nice,number,false,,93,export,,false
src/clients/cc-api/commands/product/product.types.d.ts,ElasticsearchServiceInfo,priceId,string,false,renamed from price_id and transformed to lower case,95,export,,false
src/clients/cc-api/commands/profile/create-profile-email-address-command.types.d.ts,CreateProfileEmailAddressCommandInput,address,string,false,,2,export,,false
src/clients/cc-api/commands/profile/delete-profile-email-address-command.types.d.ts,DeleteProfileEmailAddressCommandInput,address,string,false,,2,export,,false
src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,ListProfileEmailAddressCommandOutput,primaryAddress,ProfileEmailAddress,false,,2,export,,false
src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,ListProfileEmailAddressCommandOutput,secondaryAddresses,Array<ProfileEmailAddress>,false,,3,export,,false
src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,ProfileEmailAddress,address,string,false,,7,export,,false
src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,ProfileEmailAddress,verified,boolean,false,,8,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,id,string,false,,4,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,email,string,false,,5,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,name,string,false,,6,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,phone,string,false,,7,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,address,string,false,,8,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,city,string,false,,9,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,zipcode,string,false,,10,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,country,string,false,,11,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,avatar,string,false,,12,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,creationDate,string,false,,13,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,lang,string,false,,14,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,emailValidated,boolean,false,,15,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,isLinkedToGitHub,boolean,false,,16,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,admin,boolean,false,,17,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,canPay,boolean,false,,18,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,preferredMFA,MFAKind,false,,19,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,hasPassword,boolean,false,,20,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,partnerId,string,false,,21,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,partnerName,string,false,,22,export,,false
src/clients/cc-api/commands/profile/profile.types.d.ts,Profile,partnerConsoleUrl,string,false,,23,export,,false
src/clients/cc-api/commands/profile/set-profile-primary-email-address-command.types.d.ts,SetProfilePrimaryEmailAddressCommandInput,address,string,false,,2,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandOutput,url,string,false,,6,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandInputExternal,type,'externalSource',false,,10,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandInputExternal,source,'github' | 'gravatar',false,,11,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandInputData,type,'dataSource',false,,15,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandInputData,mimeType,'image/bmp' | 'image/gif' | 'image/jpeg' | 'image/png' | 'image/tiff',false,,16,export,,false
src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,UpdateProfileAvatarCommandInputData,data,Blob,false,,17,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,name,string,true,,4,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,phone,string,true,,5,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,address,string,true,,6,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,city,string,true,,7,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,zipcode,string,true,,8,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,country,string,true,,9,export,,false
src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,UpdateProfileCommandInput,lang,string,true,,10,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoCommandInput,addonId,string,false,,4,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoCommandOutput,cluster,GetPulsarClusterInnerCommandOutput,false,,8,export,Omit,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,id,string,false,,12,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,tenant,string,false,,13,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,namespace,string,false,,14,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,clusterId,string,false,renamed from cluster_id,16,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,token,string,false,,17,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,creationDate,string,false,renamed from creation_date,19,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,askForDeletionDate,string,true,renamed from ask_for_deletion_date,21,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,deletionDate,string,true,renamed from deletion_date,23,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,status,'ACTIVE' | 'TO_DELETE' | 'NAMESPACE_DELETED' | 'COLD_STORAGE_DELETED' | 'DELETED',false,,24,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,plan,PulsarPlan,false,,25,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,coldStorageId,string,true,renamed from cold_storage_id,27,export,,false
